,S,E,Ia,Is,R,Ihsub,Ihcrit,D,Htot,Dperday,NCperday,Hcumulative
2020-09-05,9351700.991600797,44920.158030769824,47302.352914897165,19338.351903137554,1190036.9673852592,2640.590336681289,1667.8404056197558,8500.747422841676,4308.430742301043,83.53842764998001,11278.867345161874,48156.042993716976
2020-09-06,9340422.124255633,44948.81260945732,47403.470797603164,19379.62062381941,1201048.992803124,2648.0909886842137,1672.6020711877607,8584.285850491657,4320.6930598719755,83.76785307010216,11290.492599044597,48599.9026974475
2020-09-07,9329131.63165659,44985.214355457385,47489.73938390008,19414.805746092006,1212085.7869040442,2655.476528024452,1677.2917223324494,8668.053703561762,4332.768250356901,83.9781005169178,11304.940661267306,49044.75676938278
2020-09-08,9317826.69099532,45039.83063283464,47553.69970629464,19440.85262789184,1223150.0238675298,2662.8780414098387,1681.9923246404373,8752.031804078675,4344.870366050274,84.19471476541229,11311.535375241765,49490.720194288115
2020-09-09,9306515.155620078,45096.58626149775,47606.62502976882,19462.377815536318,1234234.369431728,2670.087302853332,1686.5720196932766,8836.226518844092,4356.659322546609,84.4140714144007,11311.825625929918,49937.485616750586
2020-09-10,9295203.329994148,45143.193574801415,47657.180370439484,19482.929538033422,1245332.8546031837,2676.9428375404714,1690.928491594329,8920.640590258488,4367.871329134799,84.63099069023022,11307.90521951631,50384.80326158807
2020-09-11,9283895.424774634,45172.58828805028,47710.337453222266,19504.543634899543,1256441.4817435043,2683.3504741531315,1695.0020505891916,9005.271580948718,4378.352524742321,84.84079160538131,11301.656096762112,50832.50657157647
2020-09-12,9272593.768677868,45182.40605894168,47767.74096771921,19527.893555852523,1267558.0301648516,2689.2767447536003,1698.7714574576366,9090.112372554107,4388.048202211234,85.03879317233374,11294.960198430404,51280.50400616038
2020-09-13,9261298.80847944,45174.98248756541,47827.70856821874,19552.290360811712,1278682.05612994,2694.7488847845616,1702.2539235136112,9175.15116572644,4397.0028082981735,85.2203144035681,11289.699465282742,51728.77904145302
2020-09-14,9250009.10901416,45157.353116403836,47885.230873695684,19575.68271989796,1289814.8928520412,2699.854833069108,1705.5051106052392,9260.371480130003,4405.359943674347,85.3806743115628,11287.75583808134,52177.39017023617
2020-09-15,9238721.353176074,45141.25343033191,47931.97146781128,19594.65691343356,1300959.6504949806,2704.743231810735,1708.6191311148211,9345.752154441569,4413.362362925554,85.5161084002202,11290.631337284402,52626.47090196024
2020-09-16,9227430.721838793,45142.17388086333,47956.933402517236,19604.7097977828,1312120.8605794893,2709.6113418811424,1711.7208958335586,9431.268262841788,4421.3322377147015,85.64754079626219,11289.670652261653,53076.214753745466
2020-09-17,9216141.05118653,45154.033784765976,47964.375173574685,19607.585620101218,1323294.89885624,2714.379583896268,1714.7599912546611,9516.915803638049,4429.13957515093,85.78529194845143,11280.712845528577,53526.47101359534
2020-09-18,9204860.338340996,45160.28066337413,47966.04569308186,19608.095105768865,1334474.108152862,2718.8316166453883,1717.599331680266,9602.7010955865,4436.430948325655,85.92223930000858,11266.669852747707,53976.91875308856
2020-09-19,9193593.668488257,45151.608826602576,47968.572628505935,19608.951807576075,1345653.5696601123,2722.844357380173,1720.1608966825986,9688.623334886504,4443.005254062769,86.053594232815,11249.462190726616,54427.35263458598
2020-09-20,9182344.206297526,45123.51255981658,47975.171221046614,19611.47216165829,1356830.1973835218,2726.357196739051,1722.4062505715383,9774.676929119323,4448.763447310589,86.17456812875004,11231.010376272963,54877.644690197565
2020-09-21,9171113.195921253,45076.286123831436,47985.64428563631,19615.57548749594,1368002.738143393,2729.3719987472127,1724.3365423946232,9860.851497248077,4453.708541141834,86.28037236969429,11213.234926193983,55327.74432178258
2020-09-22,9159899.960995063,45015.02375491288,47996.38221094008,19619.783987914576,1379171.7715748015,2731.9531008166073,1725.9925059370416,9947.131869617766,4457.945606753649,86.36621833752777,11198.056357297062,55777.6783009494
2020-09-23,9148701.90463776,44949.61966477684,48000.362959355596,19621.22274908474,1390339.710127598,2734.2273137459465,1727.4544597216398,10033.4980879553,4461.681773467586,86.42731741414005,11187.395186391112,56227.55076905551
2020-09-24,9137514.50945137,44894.76804058933,47987.152067013274,19615.619740522074,1401510.7990664046,2736.3839217206987,1728.8423070089193,10119.92540536944,4465.226228729617,86.47667901590492,11175.981870960506,56677.54323720777
2020-09-25,9126338.52758041,44851.94726067881,47955.72093903051,19602.55387156887,1412684.240071067,2738.440829131147,1730.1673637276185,10206.402084385341,4468.608192858767,0.0,0.0,57127.62433847023
